no,flag
15208,0.048522227
1958,0.06472973
14632,0.07532919
11871,0.06472973
16548,0.02966062
13462,0.07688856
8680,0.09927097
11439,0.16479576
10552,0.07688856
4459,0.051946796
13663,0.18445784
9516,0.13330342
1819,0.05791305
5380,0.07369521
8519,0.07369521
7815,0.052121818
15446,0.18260522
17201,0.16602345
3832,0.122207165
12902,0.04424435
6618,0.07369521
14321,0.043847866
2537,0.025118263
11939,0.02776815
17240,0.09507367
9138,0.065409906
4965,0.026631521
9087,0.075223505
5296,0.029323412
16891,0.06472973
16632,0.06426337
1710,0.045915212
7371,0.07688856
175,0.075223505
13617,0.055427458
10894,0.05227073
17064,0.0328894
8804,0.037730932
8471,0.09264454
14373,0.038829938
12763,0.051045697
2517,0.061272707
1154,0.07382238
10454,0.06935974
445,0.12624072
9404,0.046240468
15797,0.076624945
6984,0.06139658
7933,0.035343893
8713,0.020489503
13537,0.07244971
6608,0.10183307
2551,0.25164154
9218,0.10292711
5942,0.047588993
5812,0.16588591
12731,0.021178508
12724,0.0776678
15367,0.036127944
10279,0.06910785
12705,0.07324194
9524,0.046470635
771,0.030304214
7315,0.05752621
10840,0.075223505
13736,0.08708731
17050,0.03457843
5696,0.03439268
12106,0.036037937
1786,0.07634473
3877,0.075223505
5408,0.075223505
6717,0.075223505
11840,0.029613778
9565,0.04530315
12594,0.055766407
14057,0.091153994
13768,0.11260272
10236,0.07926346
16942,0.06472973
12617,0.075223505
4754,0.040575128
16170,0.076093934
15133,0.05852155
13261,0.16670334
5114,0.055287275
10462,0.075223505
10666,0.08142878
9960,0.029994793
5440,0.1565968
13172,0.16840498
1952,0.062678404
12257,0.04977743
7144,0.19309574
5927,0.050610404
14869,0.19000086
9984,0.039032884
11690,0.029411728
452,0.04917418
5155,0.04922315
2058,0.08362822
6905,0.08142878
3068,0.047223218
2561,0.058372945
2932,0.04840294
6584,0.02476018
13404,0.052168883
1212,0.1629823
4356,0.019347927
14738,0.109993204
5337,0.032106172
7891,0.041916847
3959,0.051883243
5895,0.118450776
2449,0.12943593
6494,0.0776678
537,0.050380923
15769,0.12288811
9084,0.039315462
3504,0.1252211
11147,0.058323693
2844,0.0776678
15438,0.027358694
8224,0.07688856
10062,0.04876028
14463,0.094872385
11998,0.075223505
5521,0.06275582
7440,0.07278734
2950,0.04334549
7180,0.07688856
4584,0.0463781
13961,0.075223505
13819,0.1647918
5240,0.09139043
4847,0.026862891
13994,0.041850056
12097,0.06084766
15983,0.04907524
14611,0.075223505
5736,0.075223505
5042,0.09306139
4778,0.067158185
2164,0.0776678
484,0.075223505
16138,0.031122712
7451,0.104090795
881,0.036014423
8891,0.032801967
588,0.029403916
12045,0.044330496
525,0.110444374
14783,0.075223505
4692,0.10924541
2211,0.027440961
9956,0.041553475
17231,0.14461534
4901,0.111768536
11369,0.15973876
17256,0.06707484
14801,0.05686876
3021,0.07688856
2028,0.034639075
16868,0.057990212
14376,0.14097671
12817,0.038103744
6843,0.047098257
5697,0.0776678
15382,0.07688856
8963,0.09112197
16044,0.13201429
10621,0.13764507
4985,0.069918565
16620,0.10206416
11299,0.017065143
15016,0.07926346
15331,0.085068256
2379,0.054756522
4444,0.075223505
15658,0.062992826
7072,0.024011005
12738,0.024681006
15530,0.11051767
8949,0.075223505
3398,0.060702145
5689,0.075223505
12527,0.027724056
7333,0.07688856
5769,0.07959845
62,0.059857156
11976,0.11957782
6793,0.08987548
11341,0.072104804
11593,0.028927399
2108,0.07756486
7229,0.075223505
8433,0.075223505
1343,0.075223505
7375,0.06617913
7571,0.08886233
11760,0.045533974
16314,0.075223505
3954,0.034382522
12726,0.015138099
667,0.022126699
10280,0.0776678
16556,0.032316398
8520,0.036818374
10328,0.075223505
5147,0.05283421
4880,0.08061514
9253,0.06662499
6162,0.14449465
2024,0.075223505
7106,0.044820767
12409,0.07369521
10631,0.079019725
14427,0.04196451
8547,0.0776678
6840,0.075223505
6189,0.091759324
11155,0.07688856
1418,0.07688856
7586,0.09734692
4693,0.1268758
14676,0.022349376
5475,0.07688856
14002,0.09458915
10882,0.07369521
9891,0.121735044
6102,0.06664951
8918,0.06888693
7409,0.03895318
11304,0.03677127
13063,0.061323326
13276,0.09346717
7649,0.04208939
13045,0.023393637
7857,0.15337782
1547,0.061451834
13977,0.06915006
9773,0.075223505
13698,0.08675815
17362,0.080466546
9049,0.059441082
5661,0.04173659
5406,0.01700721
24,0.13052332
9100,0.038121242
3069,0.07688856
12032,0.06588523
15753,0.118494354
1783,0.075223505
13020,0.025397625
10231,0.05113144
2368,0.091409706
10303,0.07655448
15347,0.09791888
17306,0.046200644
14267,0.028938975
1896,0.07881483
5991,0.16276848
17002,0.03870422
1709,0.07949645
8405,0.035323735
13005,0.19634323
14871,0.024002373
11428,0.07336539
12248,0.075223505
8723,0.1157175
14478,0.07655448
2466,0.04561513
2533,0.06472973
6693,0.053372268
7475,0.049391128
15571,0.07822807
17018,0.096420676
8841,0.15520962
866,0.028230699
11512,0.075223505
14735,0.06472973
16638,0.03820091
12346,0.085908614
1945,0.07532919
2482,0.075223505
9772,0.07887627
4685,0.17461737
16972,0.07688856
14780,0.046446655
3228,0.060181987
13676,0.075223505
10853,0.08142878
5345,0.08675815
9844,0.075223505
6096,0.03554395
11496,0.075223505
260,0.071647905
14468,0.034028526
13495,0.039476868
3027,0.14086063
9024,0.0284224
1776,0.07688856
4655,0.07532919
16454,0.048938036
2267,0.07068057
9837,0.036268707
1287,0.068252005
5821,0.069918565
6068,0.066425495
17337,0.08091208
10056,0.031291943
15909,0.07688856
10555,0.048938036
16762,0.07887627
9653,0.083094746
13362,0.0668698
6773,0.08078341
16323,0.09096256
13104,0.06895578
7318,0.042518426
10277,0.075223505
10137,0.07688856
13022,0.029688122
13441,0.054090608
6181,0.03403348
788,0.04847394
1618,0.07926346
6951,0.07567038
12911,0.075223505
3571,0.024943056
8160,0.07532919
4809,0.12841757
10345,0.075223505
12147,0.04589131
9680,0.075223505
4243,0.08061514
2128,0.02656977
7688,0.063543536
5027,0.06929899
747,0.098287344
6118,0.099045925
659,0.066345654
5577,0.07476254
9642,0.057966836
15305,0.07369521
13674,0.07887627
3319,0.028335959
7469,0.10447814
5333,0.07688856
12426,0.07583435
5054,0.07532919
14432,0.0909436
16453,0.035569455
3855,0.07212211
14435,0.023802986
4149,0.070494406
8138,0.050595433
620,0.025152579
11967,0.08488326
14954,0.15337782
1770,0.060427252
2143,0.07887627
1129,0.052304763
8445,0.039754383
10133,0.19577788
12273,0.113060914
16714,0.09041945
4928,0.0673433
3074,0.020563364
4644,0.08801897
15866,0.023629908
13588,0.075223505
1772,0.02145073
2935,0.15152176
15965,0.01922068
12463,0.024681432
16473,0.060929056
3673,0.076093934
4093,0.040381003
14123,0.053143103
13530,0.05812414
10766,0.10964671
13465,0.031967614
4907,0.054939907
5057,0.075223505
5550,0.0773458
9459,0.05182064
5951,0.03918079
6901,0.03048754
13451,0.1962705
6074,0.053560358
1778,0.03805394
17042,0.04914546
7782,0.075223505
13006,0.105782576
5149,0.07688856
17166,0.025305958
14201,0.07369521
12577,0.045610014
1518,0.029363083
4825,0.03335287
10858,0.063056774
11310,0.049077053
12151,0.075223505
6303,0.057964392
11290,0.057085592
6284,0.13403353
2833,0.04480108
13095,0.07087308
15720,0.07066338
4500,0.07688856
15724,0.04656321
15508,0.075223505
2586,0.06581712
13394,0.13777217
269,0.075223505
3534,0.06617913
12646,0.022048678
3603,0.024281085
1824,0.23533688
10849,0.045626335
11757,0.07943192
8250,0.054145895
11248,0.024522265
16956,0.08529267
742,0.03852574
12473,0.03629432
2266,0.022174012
9483,0.05863257
16335,0.05492818
16003,0.070026755
13150,0.11479933
12247,0.07460794
10171,0.1111768
981,0.049230862
739,0.064746805
9238,0.058857735
12218,0.06106016
7416,0.071899936
14359,0.05384282
9477,0.15932864
9865,0.045320354
14655,0.036204055
11709,0.053657684
166,0.07688856
7327,0.063788325
16995,0.09611381
10382,0.13091698
11280,0.0776678
17097,0.06664951
5486,0.038147688
11753,0.02532539
11461,0.14087236
3925,0.06472973
3062,0.066627525
13028,0.07688856
9296,0.075223505
12082,0.14542766
10196,0.048674565
8411,0.06113986
9134,0.081919484
139,0.11858892
16079,0.0776678
12048,0.020495748
5419,0.075223505
16527,0.026810719
15715,0.19360988
87,0.11187911
10170,0.033496656
12667,0.024199069
5613,0.06472973
3227,0.0776678
3042,0.105310574
4461,0.051136155
3989,0.075223505
16840,0.06472973
4683,0.15630111
4251,0.058039308
4452,0.03854888
9427,0.0745054
12856,0.024843236
12743,0.06991739
9912,0.045846097
9208,0.092560336
8754,0.053826496
17459,0.075223505
6253,0.04923683
16946,0.07599532
5855,0.048666574
4489,0.05917005
10396,0.03936547
17020,0.037904598
8013,0.044986892
4292,0.042054445
4516,0.10988579
14852,0.048901197
4973,0.04886221
16020,0.06664951
3606,0.057185452
15832,0.07369521
8813,0.041205768
6782,0.07041353
11469,0.0626593
1915,0.059916314
442,0.07313241
4343,0.045606975
11398,0.048023872
16452,0.050800215
3541,0.04097384
16467,0.0906317
15229,0.05770529
8059,0.034839943
327,0.06799239
12671,0.10573106
8088,0.09235597
12301,0.17285623
673,0.08702694
2789,0.18935037
13023,0.04174377
11464,0.050060306
1140,0.047588993
435,0.038383394
15890,0.08061514
1540,0.0776678
6440,0.046258137
17309,0.075223505
13938,0.075223505
16943,0.07926346
7248,0.15671363
1867,0.14535837
17352,0.028658105
17388,0.075223505
4666,0.07822807
5355,0.08078341
8522,0.023039222
2347,0.07887627
13648,0.07993913
5512,0.075223505
10348,0.046112377
3234,0.086739525
8575,0.047588993
3009,0.037814807
12164,0.06961393
16959,0.14954661
3075,0.07369521
10344,0.045899477
14549,0.10756414
12893,0.103252314
7659,0.026688198
6316,0.062855236
6787,0.07369521
11898,0.07532919
6216,0.061373424
12085,0.07688856
13713,0.10050692
497,0.039477285
7780,0.09450404
7402,0.13162762
17193,0.075223505
12316,0.060086735
17007,0.09346717
2365,0.10207579
13015,0.06434336
10706,0.109079964
8499,0.09193049
4318,0.03698168
16715,0.18993726
5482,0.050628744
7951,0.07688856
11800,0.018669209
16349,0.090059064
898,0.06625645
15238,0.05382798
13972,0.10237426
2244,0.0776678
5157,0.14923689
8421,0.07926346
12325,0.17288367
15102,0.13197912
11969,0.023568198
7743,0.07476775
3837,0.030585617
2161,0.12951818
3406,0.07688856
16514,0.075223505
2916,0.039452992
12180,0.098096535
13061,0.04756974
7578,0.04387918
14503,0.07926346
13627,0.013796512
3428,0.20190234
5796,0.03237967
7316,0.15059173
10558,0.13239446
11059,0.085044876
2224,0.033905957
3911,0.06472973
13814,0.0900945
10308,0.07226608
2402,0.0776678
1309,0.076093934
2938,0.0639295
6855,0.031455413
14752,0.036798693
7927,0.075223505
11396,0.07369521
9727,0.08987804
8263,0.045463253
16028,0.039536525
14960,0.02591269
10296,0.018993733
5673,0.07926346
971,0.075223505
7518,0.06547877
4958,0.08061514
6623,0.08675815
2980,0.097836226
10485,0.0776678
15142,0.061257157
17167,0.059663378
16432,0.07817881
7999,0.075223505
3271,0.075223505
857,0.113941826
8556,0.031279784
12588,0.03466376
10237,0.07532919
8957,0.071288675
4923,0.066252545
2462,0.075223505
680,0.111686826
14679,0.042677935
16802,0.19598272
7283,0.08675815
5222,0.05269227
11307,0.023149502
8884,0.06844557
17216,0.079019725
9128,0.09583722
304,0.03587333
7937,0.11185877
14674,0.05581622
5860,0.0776678
9778,0.023997357
5311,0.025442384
8337,0.02703645
7377,0.038462233
8463,0.055039737
12125,0.075223505
510,0.036495026
4402,0.027481515
2322,0.050081465
7876,0.049002923
11634,0.063967735
4299,0.07106465
1345,0.13306968
9414,0.030700304
6139,0.043849394
2041,0.0776678
6436,0.024076585
6273,0.0776678
11411,0.07822807
10006,0.0776678
15055,0.044880565
15611,0.03322169
17302,0.24237208
5328,0.0776678
7261,0.079019725
109,0.047357716
12538,0.14430827
4849,0.06617913
3064,0.082674235
432,0.06472973
7871,0.057050247
14450,0.075223505
7156,0.07123974
13202,0.07427219
6324,0.07688856
4594,0.10885232
5061,0.17198929
3941,0.023707936
895,0.09133815
12735,0.04292841
15910,0.07041353
7681,0.03764049
8255,0.12288549
11755,0.0776678
12081,0.04703102
7010,0.079539426
4305,0.024658639
8209,0.075223505
11065,0.09299729
1791,0.07688856
16512,0.022474997
8161,0.0720064
3439,0.17935963
9791,0.16047116
14633,0.1194516
7545,0.023360107
14289,0.059429985
8234,0.075223505
5418,0.124801666
6809,0.0900945
12203,0.065895945
373,0.02718564
6923,0.07926346
10369,0.036269493
9605,0.09025838
11366,0.017376486
16154,0.15784445
10587,0.031041047
2021,0.08090453
11625,0.051399224
4165,0.035468694
16278,0.0975256
2083,0.075223505
7691,0.08425713
13423,0.06000502
1380,0.15740386
3369,0.03534567
5519,0.04520779
14079,0.07719248
10586,0.16556819
9628,0.039400015
1149,0.030571738
6369,0.07688856
10012,0.07068057
16329,0.08822328
14147,0.06839327
10987,0.0384369
12839,0.064283974
1800,0.076093934
6525,0.12983531
2799,0.07476775
12629,0.027571222
6154,0.12262324
11874,0.07532919
12427,0.12328208
13782,0.07369521
3184,0.07653641
4788,0.03434382
13746,0.106657155
8459,0.18144192
5362,0.043249916
6788,0.0776678
3884,0.11654474
13857,0.03539868
4528,0.09003139
14975,0.03797626
2819,0.08078341
12531,0.027923597
9093,0.04487331
9109,0.11087146
6642,0.106657155
6852,0.068878844
7204,0.07532919
8748,0.074001715
1881,0.07655448
2597,0.07653641
2367,0.0457318
2226,0.049969025
7339,0.075223505
11374,0.076093934
9407,0.07315888
11272,0.0445366
16135,0.0804172
5492,0.0474314
11615,0.07688856
6934,0.08142878
3131,0.063592605
6637,0.074315846
10406,0.03993819
8065,0.018678842
11642,0.07041353
366,0.058155242
8286,0.07949645
2764,0.075223505
8448,0.16293307
16818,0.14236243
12643,0.07887627
6549,0.046887428
6097,0.16769275
12058,0.07369521
635,0.030116148
11508,0.06844557
1336,0.057314232
5017,0.050050944
10270,0.19372505
186,0.06472973
16061,0.06839327
11124,0.0776678
12896,0.075223505
5559,0.038144477
4908,0.031070627
16862,0.050480735
16581,0.062346537
16428,0.038143426
8628,0.054408293
10294,0.079019725
7099,0.10858832
16964,0.07688856
5106,0.06844557
949,0.063248955
5804,0.05006714
3501,0.054185666
16460,0.13673751
11829,0.074137986
1061,0.06453138
11164,0.06384328
13232,0.06472973
16933,0.06842756
9530,0.12705801
15344,0.044439107
374,0.0659626
2978,0.10414976
4756,0.05014977
12099,0.06576487
16123,0.056071453
14047,0.0776678
15662,0.038607694
1734,0.09907571
15029,0.03954646
2274,0.024413537
359,0.031474967
11521,0.11017171
14758,0.075223505
11235,0.03674917
2409,0.115650624
5954,0.03432933
17364,0.0776678
14583,0.075223505
13452,0.08061514
9212,0.075223505
12509,0.04085302
12572,0.054110657
16596,0.06472973
7898,0.055320892
10492,0.07298719
8699,0.054858837
14518,0.07887627
17374,0.038066283
15655,0.15629356
14604,0.06942568
15094,0.047971863
15311,0.02232082
3952,0.051808678
3385,0.06601729
12745,0.027427735
5130,0.10538131
2625,0.06236242
13844,0.07926346
3873,0.033691324
15705,0.07031027
12416,0.07653641
11311,0.049249828
8156,0.071647905
15218,0.17860414
2458,0.03319761
8501,0.06916479
15092,0.031179601
9286,0.050024766
7764,0.075223505
1749,0.08675815
12708,0.05184488
2654,0.06844557
9173,0.050553557
8662,0.21341118
10781,0.09932547
13611,0.048626717
4313,0.08876393
4160,0.069918565
14060,0.054748345
2563,0.08486541
1967,0.05959816
12789,0.07688856
13257,0.026944228
15736,0.07887627
2779,0.04482348
6246,0.095905416
10679,0.055704445
14038,0.075223505
13491,0.10078568
6558,0.025420101
11092,0.06472973
16573,0.03857346
459,0.03999567
6615,0.048844352
2919,0.06472973
12201,0.045629084
5922,0.09578746
12654,0.083094746
3531,0.06664951
13115,0.036161136
6453,0.075223505
5243,0.07688856
6477,0.026156098
14312,0.16322003
12878,0.027304487
16446,0.029318139
11794,0.073855475
2594,0.04644384
12253,0.05837858
16622,0.075223505
14280,0.09284397
5312,0.07671902
13971,0.038079556
8977,0.034589265
1049,0.035846777
7806,0.043463826
10337,0.07887627
14179,0.036638256
97,0.115069434
5154,0.14375491
5010,0.07926346
6295,0.028559806
16019,0.09625826
322,0.066518776
6658,0.030539744
6441,0.07246188
13318,0.075223505
10333,0.065657295
15975,0.02374008
2704,0.02513826
11897,0.23853838
13047,0.05060383
16305,0.06778583
2364,0.02865709
10371,0.034240745
17103,0.017867992
3492,0.06910785
5663,0.1475434
15478,0.06942568
1767,0.044349108
8354,0.08675815
3198,0.077592
213,0.030960664
13344,0.06469055
5582,0.075223505
13653,0.09101423
6926,0.08207372
10629,0.06294975
9485,0.075223505
14232,0.023389721
16832,0.07369521
2120,0.03868785
6858,0.14177793
1350,0.089314796
3124,0.07688856
9763,0.08054618
2674,0.058445722
15741,0.12462819
11465,0.02007169
7665,0.112033404
1490,0.068673946
9938,0.06664951
7444,0.16276848
1289,0.0491831
16025,0.052166715
4255,0.10597905
746,0.026353419
4763,0.075223505
12266,0.075223505
14927,0.07887627
6718,0.050749794
15470,0.07688856
5241,0.021082612
16558,0.049695216
